iteration;bs_price;tree_price;elapsed
279;16.671112393;16.6704313128;0.17415189743041992
280;16.671112393;16.6711979562;0.20564603805541992
281;16.671112393;16.6702859992;0.18918681144714355
282;16.671112393;16.6712022022;0.22018146514892578
283;16.671112393;16.6704598872;0.1626145839691162
284;16.671112393;16.6711863703;0.19664263725280762
285;16.671112393;16.6706150562;0.1685953140258789
286;16.671112393;16.6711506296;0.16662216186523438
287;16.671112393;16.6707516224;0.15965962409973145
288;16.671112393;16.6710951511;0.15711116790771484
289;16.671112393;16.6708697052;0.15510773658752441
290;16.671112393;16.6710201075;0.1771249771118164
291;16.671112393;16.6709694265;0.19811725616455078
292;16.671112393;16.6709256734;0.17362189292907715
293;16.671112393;16.6710509113;0.16114115715026855
294;16.671112393;16.6708120243;0.18560552597045898
295;16.671112393;16.6711142867;0.16164231300354004
296;16.671112393;16.6706793373;0.18467307090759277
297;16.671112393;16.6711596824;0.18515992164611816
298;16.671112393;16.6705277906;0.21966052055358887
299;16.671112393;16.6711872301;0.20967578887939453
300;16.671112393;16.670357563;0.1676802635192871
301;16.671112393;16.6711970634;0.21818041801452637
302;16.671112393;16.6704441989;0.1967329978942871
303;16.671112393;16.671189318;0.20064067840576172
304;16.671112393;16.67059115;0.20465660095214844
305;16.671112393;16.6711641311;0.24019765853881836
306;16.671112393;16.6707217755;0.174149751663208
307;16.671112393;16.6711216413;0.22717523574829102
308;16.671112393;16.6708361727;0.20815181732177734
309;16.671112393;16.6710619889;0.17762446403503418
310;16.671112393;16.6709344415;0.21465420722961426
311;16.671112393;16.6709853154;0.19967079162597656
312;16.671112393;16.6710166837;0.20412111282348633
313;16.671112393;16.6708917632;0.22967123985290527
314;16.671112393;16.6710830028;0.19516634941101074
315;16.671112393;16.6707814761;0.21175575256347656
316;16.671112393;16.6711335046;0.24518227577209473
317;16.671112393;16.6706545985;0.21863818168640137
318;16.671112393;16.6711682964;0.21215033531188965
319;16.671112393;16.6705112759;0.19666767120361328
320;16.671112393;16.6711874869;0.22318434715270996
321;16.671112393;16.6703835589;0.19814252853393555
322;16.671112393;16.6711911866;0.2597208023071289
323;16.671112393;16.6705273562;0.22117304801940918
324;16.671112393;16.6711795072;0.21117520332336426
325;16.671112393;16.6706567427;0.26416516304016113
326;16.671112393;16.6711525616;0.2562088966369629
327;16.671112393;16.670771798;0.2446732521057129
328;16.671112393;16.671110464;0.23119425773620605
329;16.671112393;16.6708726034;0.276735782623291
330;16.671112393;16.6710533296;0.3187551498413086
331;16.671112393;16.6709592422;0.22466015815734863
332;16.671112393;16.6709812746;0.2571845054626465
333;16.671112393;16.671031799;0.2557499408721924
334;16.671112393;16.670894416;0.22814083099365234
335;16.671112393;16.6710903598;0.23116374015808105
336;16.671112393;16.6707928718;0.23816943168640137
337;16.671112393;16.6711350124;0.2807772159576416
338;16.671112393;16.6706767604;0.24517083168029785
339;16.671112393;16.6711658455;0.21818304061889648
340;16.671112393;16.670546201;0.28322601318359375
341;16.671112393;16.6711829492;0.2621805667877197
342;16.671112393;16.6704258866;0.28370046615600586
343;16.671112393;16.6711864148;0.23116517066955566
344;16.671112393;16.6705572261;0.24220061302185059
345;16.671112393;16.6711763344;0.2797253131866455
346;16.671112393;16.6706758437;0.294724702835083
347;16.671112393;16.6711528015;0.34286999702453613
348;16.671112393;16.6707818059;0.2441720962524414
349;16.671112393;16.6711159101;0.3212308883666992
350;16.671112393;16.6708751805;0.2691941261291504
351;16.671112393;16.6710657552;0.30171656608581543
352;16.671112393;16.6709560368;0.26471567153930664
353;16.671112393;16.6710024326;0.24867939949035645
354;16.671112393;16.6710244452;0.28572869300842285
355;16.671112393;16.6709260389;0.29120707511901855
356;16.671112393;16.6710804771;0.3031916618347168
357;16.671112393;16.670836671;0.26768970489501953
358;16.671112393;16.6711242053;0.325732946395874
359;16.671112393;16.6707344268;0.25073957443237305
360;16.671112393;16.6711557034;0.29576992988586426
361;16.671112393;16.6706194045;0.24517536163330078
362;16.671112393;16.671175046;0.25368261337280273
363;16.671112393;16.6704917027;0.2471764087677002
364;16.671112393;16.6711823088;0.24917817115783691
365;16.671112393;16.670546017;0.2526829242706299
366;16.671112393;16.6711775682;0.2747204303741455
367;16.671112393;16.6706587798;0.37226438522338867
368;16.671112393;16.6711609013;0.2977147102355957
369;16.671112393;16.6707603066;0.29828310012817383
370;16.671112393;16.671132386;0.29156947135925293
371;16.671112393;16.6708506539;0.279202938079834
372;16.671112393;16.671092101;0.3572554588317871
373;16.671112393;16.6709298793;0.3292093276977539
374;16.671112393;16.6710401254;0.35878562927246094
375;16.671112393;16.6709980412;0.29773807525634766
376;16.671112393;16.6709765392;0.29969024658203125
377;16.671112393;16.6710551992;0.3042151927947998
378;16.671112393;16.6709014226;0.28573179244995117
379;16.671112393;16.6711014137;0.4103388786315918
380;16.671112393;16.6708148566;0.32723283767700195
381;16.671112393;16.6711367458;0.3232307434082031
382;16.671112393;16.6707169223;0.3087475299835205
383;16.671112393;16.6711612575;0.41129016876220703
384;16.671112393;16.6706077015;0.3182516098022461
385;16.671112393;16.6711750116;0.2832496166229248
386;16.671112393;16.6705000235;0.34724974632263184
387;16.671112393;16.6711780714;0.2827296257019043
388;16.671112393;16.6706104633;0.324737548828125
389;16.671112393;16.6711705009;0.33223628997802734
390;16.671112393;16.6707108784;0.36278510093688965
391;16.671112393;16.671152365;0.34674978256225586
392;16.671112393;16.6708013158;0.40512728691101074
393;16.671112393;16.6711237287;0.33575439453125
394;16.671112393;16.6708818236;0.3432188034057617
395;16.671112393;16.6710846579;0.3263835906982422
396;16.671112393;16.6709524504;0.31522512435913086
397;16.671112393;16.6710352189;0.39630961418151855
398;16.671112393;16.6710132456;0.36326098442077637
399;16.671112393;16.6709754783;0.38843345642089844
400;16.671112393;16.6710642595;0.4167649745941162
401;16.671112393;16.6709055032;0.3218224048614502
402;16.671112393;16.6711055431;0.39427971839904785
403;16.671112393;16.6708253612;0.34224677085876465
404;16.671112393;16.6711371477;0.35374951362609863
405;16.671112393;16.6707351203;0.3978543281555176
406;16.671112393;16.6711591257;0.3334083557128906
407;16.671112393;16.6706348484;0.4593479633331299
408;16.671112393;16.6711715297;0.36534953117370605
409;16.671112393;16.6705325927;0.3562302589416504
410;16.671112393;16.671174413;0.4068942070007324
411;16.671112393;16.6706342371;0.358781099319458
412;16.671112393;16.6711678294;0.3702661991119385
413;16.671112393;16.6707269371;0.3432469367980957
414;16.671112393;16.6711518332;0.3953728675842285
415;16.671112393;16.6708107327;0.3953065872192383
416;16.671112393;16.6711264792;0.44536256790161133
417;16.671112393;16.6708856645;0.35828423500061035
418;16.671112393;16.6710918225;0.3727407455444336
419;16.671112393;16.6709517735;0.4087941646575928
420;16.671112393;16.6710479187;0.37987375259399414
421;16.671112393;16.6710091017;0.41129446029663086
422;16.671112393;16.6709948237;0.40428900718688965
423;16.671112393;16.6710576915;0.46183323860168457
424;16.671112393;16.6709325938;0.38129711151123047
425;16.671112393;16.6710975856;0.4082927703857422
426;16.671112393;16.6708612855;0.40778231620788574
427;16.671112393;16.6711288277;0.4253554344177246
428;16.671112393;16.6707809559;0.3862769603729248
429;16.671112393;16.6711514617;0.3787713050842285
430;16.671112393;16.6706916619;0.36480093002319336
431;16.671112393;16.6711655319;0.42780637741088867
432;16.671112393;16.6705934611;0.49988436698913574
433;16.671112393;16.6711710832;0.49636411666870117
434;16.671112393;16.6706259845;0.4248049259185791
435;16.671112393;16.6711681609;0.4268043041229248
436;16.671112393;16.6707144055;0.4778428077697754
437;16.671112393;16.6711568108;0.42234039306640625
438;16.671112393;16.6707948434;0.4639625549316406
439;16.671112393;16.6711370787;0.4189877510070801
440;16.671112393;16.6708673328;0.4302833080291748
441;16.671112393;16.6711090112;0.3858649730682373
442;16.671112393;16.6709319083;0.4848477840423584
443;16.671112393;16.6710726549;0.42251038551330566
444;16.671112393;16.6709886053;0.48334670066833496
445;16.671112393;16.6710280569;0.45795249938964844
446;16.671112393;16.6710374596;0.4530355930328369
447;16.671112393;16.6709752646;0.4162888526916504
448;16.671112393;16.6710785074;0.4473752975463867
449;16.671112393;16.6709143254;0.5098645687103271
450;16.671112393;16.6711117855;0.4102919101715088
451;16.671112393;16.6708452872;0.4853508472442627
452;16.671112393;16.6711373308;0.5128920078277588
453;16.671112393;16.6707681981;0.5026061534881592
454;16.671112393;16.6711551809;0.4768691062927246
455;16.671112393;16.6706831064;0.41884660720825195
456;16.671112393;16.6711653736;0.4714987277984619
457;16.671112393;16.6705902677;0.4818449020385742
458;16.671112393;16.6711679471;0.4329049587249756
459;16.671112393;16.6706769441;0.48907017707824707
460;16.671112393;16.6711629399;0.42136383056640625
461;16.671112393;16.6707564338;0.43483614921569824
462;16.671112393;16.6711503908;0.5333826541900635
463;16.671112393;16.6708287659;0.45475244522094727
464;16.671112393;16.6711303389;0.44435977935791016
465;16.671112393;16.6708939697;0.48599791526794434
466;16.671112393;16.6711028237;0.4679725170135498
467;16.671112393;16.6709520751;0.4209413528442383
468;16.671112393;16.6710678847;0.47133874893188477
469;16.671112393;16.6710031124;0.4829905033111572
470;16.671112393;16.671025562;0.5284528732299805
471;16.671112393;16.6710471123;0.47640442848205566
472;16.671112393;16.6709758955;0.519505500793457
473;16.671112393;16.6710841056;0.4469306468963623
474;16.671112393;16.6709189257;0.49741673469543457
475;16.671112393;16.6711141239;0.5133941173553467
476;16.671112393;16.6708546932;0.5058603286743164
477;16.671112393;16.6711371985;0.49689245223999023
478;16.671112393;16.6707832386;0.4959526062011719
479;16.671112393;16.6711533617;0.46012306213378906
480;16.671112393;16.6707046028;0.5291745662689209
481;16.671112393;16.6711626455;0.48101234436035156
482;16.671112393;16.670618827;0.47733044624328613
483;16.671112393;16.6711650826;0.47383785247802734
484;16.671112393;16.6706961618;0.46685075759887695
485;16.671112393;16.6711607058;0.5159561634063721
486;16.671112393;16.6707699819;0.553462028503418
487;16.671112393;16.671149548;0.5219447612762451
488;16.671112393;16.670837357;0.5931286811828613
489;16.671112393;16.6711316427;0.5050535202026367
490;16.671112393;16.6708983124;0.5124621391296387
491;16.671112393;16.6711070232;0.4913511276245117
492;16.671112393;16.6709528737;0.4943838119506836
493;16.671112393;16.6710757235;0.5080032348632812
494;16.671112393;16.6710010668;0.508427619934082
495;16.671112393;16.6710377773;0.5509786605834961
496;16.671112393;16.6710429178;0.5540003776550293
497;16.671112393;16.6709932188;0.5650391578674316
498;16.671112393;16.6710784534;0.5764293670654297
499;16.671112393;16.6709420824;0.5138566493988037
500;16.671112393;16.6711077002;0.5331282615661621
501;16.671112393;16.6708844024;0.5047605037689209
502;16.671112393;16.6711306854;0.5680091381072998
503;16.671112393;16.6708202136;0.6116797924041748
504;16.671112393;16.6711474361;0.572683572769165
505;16.671112393;16.6707495507;0.5368833541870117
506;16.671112393;16.67115798;0.531426191329956
507;16.671112393;16.6706724486;0.6659829616546631
508;16.671112393;16.6711623448;0.6079580783843994
509;16.671112393;16.6706899304;0.5143427848815918
510;16.671112393;16.6711605585;0.535984992980957
511;16.671112393;16.6707605528;0.5802278518676758
512;16.671112393;16.6711526494;0.6380102634429932
513;16.671112393;16.6708253493;0.5359797477722168
514;16.671112393;16.6711386456;0.5579319000244141
515;16.671112393;16.6708843414;0.5729711055755615
516;16.671112393;16.671118576;0.6024649143218994
517;16.671112393;16.6709375513;0.5757148265838623
518;16.671112393;16.6710924692;0.6095542907714844
519;16.671112393;16.6709850009;0.6920397281646729
520;16.671112393;16.6710603542;0.6294384002685547
521;16.671112393;16.6710267129;0.5932340621948242
522;16.671112393;16.67102226;0.6029562950134277
523;16.671112393;16.6710627098;0.6137838363647461
524;16.671112393;16.670978216;0.5416631698608398
525;16.671112393;16.6710930146;0.6826071739196777
526;16.671112393;16.6709282514;0.5758950710296631
527;16.671112393;16.6711176504;0.597022533416748
528;16.671112393;16.6708723959;0.5489764213562012
529;16.671112393;16.6711366405;0.6417005062103271
530;16.671112393;16.670810679;0.637932300567627
531;16.671112393;16.6711500084;0.6929967403411865
532;16.671112393;16.6707431305;0.635481595993042
533;16.671112393;16.671157778;0.6520857810974121
534;16.671112393;16.6706697803;0.574681282043457
535;16.671112393;16.6711599731;0.6066091060638428
536;16.671112393;16.6707309256;0.5654292106628418
537;16.671112393;16.6711566178;0.6554684638977051
538;16.671112393;16.6707949291;0.6534719467163086
539;16.671112393;16.6711477364;0.6614706516265869
540;16.671112393;16.670853666;0.7020032405853271
541;16.671112393;16.6711333533;0.6099565029144287
542;16.671112393;16.6709071549;0.6350264549255371
543;16.671112393;16.6711134931;0.6785759925842285
544;16.671112393;16.670955415;0.577387809753418
545;16.671112393;16.6710881804;0.599956750869751
546;16.671112393;16.6709984653;0.6365005970001221
547;16.671112393;16.6710574403;0.6849257946014404
548;16.671112393;16.6710363255;0.6866230964660645
549;16.671112393;16.6710212976;0.6883530616760254
550;16.671112393;16.671069015;0.6199672222137451
551;16.671112393;16.6709797774;0.6339800357818604
552;16.671112393;16.6710965536;0.7322967052459717
553;16.671112393;16.6709329051;0.6566352844238281
554;16.671112393;16.6711189614;0.6900618076324463
555;16.671112393;16.6708807059;0.6604716777801514
556;16.671112393;16.6711362585;0.6181082725524902
557;16.671112393;16.6708232052;0.6754567623138428
558;16.671112393;16.6711484651;0.6738672256469727
559;16.671112393;16.6707604287;0.704599142074585
560;16.671112393;16.6711556019;0.7729408740997314
561;16.671112393;16.6706924019;0.718069314956665
562;16.671112393;16.6711576893;0.713066816329956
563;16.671112393;16.6707466749;0.698636531829834
564;16.671112393;16.6711547483;0.764073371887207
565;16.671112393;16.6708064197;0.7310001850128174
566;16.671112393;16.6711467996;0.6512253284454346
567;16.671112393;16.6708613859;0.6515488624572754
568;16.671112393;16.6711338643;0.7465777397155762
569;16.671112393;16.6709115899;0.7716186046600342
570;16.671112393;16.6711159637;0.6435089111328125
571;16.671112393;16.6709570481;0.7238955497741699
572;16.671112393;16.6710931189;0.6835343837738037
573;16.671112393;16.6709977772;0.6800837516784668
574;16.671112393;16.6710653514;0.7316381931304932
575;16.671112393;16.6710337939;0.7706031799316406
576;16.671112393;16.6710326827;0.711104154586792
577;16.671112393;16.6710651153;0.7270212173461914
578;16.671112393;16.6709951344;0.7082839012145996
579;16.671112393;16.6710917584;0.7135763168334961
580;16.671112393;16.6709527282;0.8040740489959717
581;16.671112393;16.6711137406;0.7730545997619629
582;16.671112393;16.6709054859;0.7380540370941162
583;16.671112393;16.6711310792;0.7926483154296875
584;16.671112393;16.6708534294;0.6980431079864502
585;16.671112393;16.6711437918;0.6710832118988037
